,mean_fit_time,mean_score_time,mean_test_accuracy,mean_test_balanced_accuracy,mean_test_f1,mean_train_accuracy,mean_train_balanced_accuracy,mean_train_f1,param_krr__alpha,param_krr__coef0,param_krr__degree,params,rank_test_accuracy,rank_test_balanced_accuracy,rank_test_f1,split0_test_accuracy,split0_test_balanced_accuracy,split0_test_f1,split0_train_accuracy,split0_train_balanced_accuracy,split0_train_f1,split1_test_accuracy,split1_test_balanced_accuracy,split1_test_f1,split1_train_accuracy,split1_train_balanced_accuracy,split1_train_f1,split2_test_accuracy,split2_test_balanced_accuracy,split2_test_f1,split2_train_accuracy,split2_train_balanced_accuracy,split2_train_f1,split3_test_accuracy,split3_test_balanced_accuracy,split3_test_f1,split3_train_accuracy,split3_train_balanced_accuracy,split3_train_f1,split4_test_accuracy,split4_test_balanced_accuracy,split4_test_f1,split4_train_accuracy,split4_train_balanced_accuracy,split4_train_f1,std_fit_time,std_score_time,std_test_accuracy,std_test_balanced_accuracy,std_test_f1,std_train_accuracy,std_train_balanced_accuracy,std_train_f1
173,145.73807020187377,19.80275273323059,0.6690472161110171,0.6918716146187505,0.6738119714239825,0.8073447283804367,0.8391890941031741,0.811516094810883,100,0,6,"{'krr__alpha': 100, 'krr__coef0': 0, 'krr__degree': 6}",114,19,79,0.6727026569639533,0.6897260273972603,0.6756122106675613,0.8086393636825182,0.8365722112832805,0.8120663148709851,0.6740565239465223,0.7126712328767123,0.683639947437582,0.8043239126755797,0.8434209399880147,0.8098976530066999,0.667964122524962,0.6797945205479452,0.6692515171948753,0.8097816889490608,0.8347744199982878,0.8126510542545212,0.6640717549500762,0.7027397260273973,0.6740022992281163,0.805423929598917,0.842136803355877,0.8105302187615869,0.6664410221695718,0.6744265662444369,0.6665538825917781,0.8085547469961076,0.839041095890411,0.8124352331606217,9.209530981923008,1.1851441536711447,0.003772955477096954,0.014181180654444413,0.005888018254098542,0.002092548585361545,0.0032544380789285734,0.0010979067189252295
109,139.77450494766236,18.356138229370117,0.6688441360636317,0.6242032659109988,0.650704723958036,1.0,1.0,1.0,0.001,1,5,"{'krr__alpha': 0.001, 'krr__coef0': 1, 'krr__degree': 5}",115,116,117,0.6600101540023693,0.6113013698630136,0.6398996235884566,1.0,1.0,1.0,0.6733795904552378,0.6339041095890411,0.6573153409090909,1.0,1.0,1.0,0.6674564224064986,0.6195205479452055,0.648038688876948,1.0,1.0,1.0,0.6661025554239296,0.623972602739726,0.6487448816093999,1.0,1.0,1.0,0.6772719580301235,0.6323176994180075,0.6595250848062846,1.0,1.0,1.0,8.44100157193853,1.2548053744082004,0.005984643386102634,0.00834733938311171,0.007059715873159121,0.0,0.0,0.0
95,137.92255420684813,19.435538148880006,0.6683702826197326,0.6239291995141465,0.6502745095345432,1.0,1.0,1.0,0.0001,1,5,"{'krr__alpha': 0.0001, 'krr__coef0': 1, 'krr__degree': 5}",116,119,119,0.6591639871382636,0.6106164383561644,0.639068100358423,1.0,1.0,1.0,0.6738872905737011,0.6349315068493151,0.6580301685891747,1.0,1.0,1.0,0.6657640886782874,0.6174657534246575,0.6461207668876545,1.0,1.0,1.0,0.6654256219326451,0.6229452054794521,0.6479073909171861,1.0,1.0,1.0,0.6776104247757658,0.6336870934611435,0.6602461209202782,1.0,1.0,1.0,10.18033168695517,2.4426478590977974,0.006573229856660644,0.009340677172880634,0.007848868914023989,0.0,0.0,0.0
11,155.06678409576415,20.50403723716736,0.6682687425960399,0.6239291995141465,0.650204214149983,1.0,1.0,1.0,1e-14,1,5,"{'krr__alpha': 1e-14, 'krr__coef0': 1, 'krr__degree': 5}",117,119,120,0.6589947537654426,0.6102739726027397,0.6388241620362073,1.0,1.0,1.0,0.67371805720088,0.6345890410958904,0.6577919772807952,1.0,1.0,1.0,0.6661025554239296,0.6178082191780822,0.6464791256047303,1.0,1.0,1.0,0.6654256219326451,0.6232876712328768,0.6480327576998397,1.0,1.0,1.0,0.6771027246573024,0.6336870934611435,0.6598930481283424,1.0,1.0,1.0,6.5988120498264315,1.642434179825703,0.006426769632132643,0.009307973975478015,0.007740087171170836,0.0,0.0,0.0
25,142.411705827713,19.170675897598265,0.6682687425960399,0.6239291995141465,0.650204214149983,1.0,1.0,1.0,1e-12,1,5,"{'krr__alpha': 1e-12, 'krr__coef0': 1, 'krr__degree': 5}",117,119,120,0.6589947537654426,0.6102739726027397,0.6388241620362073,1.0,1.0,1.0,0.67371805720088,0.6345890410958904,0.6577919772807952,1.0,1.0,1.0,0.6661025554239296,0.6178082191780822,0.6464791256047303,1.0,1.0,1.0,0.6654256219326451,0.6232876712328768,0.6480327576998397,1.0,1.0,1.0,0.6771027246573024,0.6336870934611435,0.6598930481283424,1.0,1.0,1.0,7.598994743337374,1.56174370874615,0.006426769632132643,0.009307973975478015,0.007740087171170836,0.0,0.0,0.0
39,136.31442708969115,18.5719633102417,0.6682687425960399,0.6239291995141465,0.650204214149983,1.0,1.0,1.0,1e-10,1,5,"{'krr__alpha': 1e-10, 'krr__coef0': 1, 'krr__degree': 5}",117,119,120,0.6589947537654426,0.6102739726027397,0.6388241620362073,1.0,1.0,1.0,0.67371805720088,0.6345890410958904,0.6577919772807952,1.0,1.0,1.0,0.6661025554239296,0.6178082191780822,0.6464791256047303,1.0,1.0,1.0,0.6654256219326451,0.6232876712328768,0.6480327576998397,1.0,1.0,1.0,0.6771027246573024,0.6336870934611435,0.6598930481283424,1.0,1.0,1.0,8.242058243681043,0.9057705023617529,0.006426769632132643,0.009307973975478015,0.007740087171170836,0.0,0.0,0.0
67,141.82360782623292,19.10889616012573,0.6682687425960399,0.6239291995141465,0.650204214149983,1.0,1.0,1.0,1e-06,1,5,"{'krr__alpha': 1e-06, 'krr__coef0': 1, 'krr__degree': 5}",117,119,120,0.6589947537654426,0.6102739726027397,0.6388241620362073,1.0,1.0,1.0,0.67371805720088,0.6345890410958904,0.6577919772807952,1.0,1.0,1.0,0.6661025554239296,0.6178082191780822,0.6464791256047303,1.0,1.0,1.0,0.6654256219326451,0.6232876712328768,0.6480327576998397,1.0,1.0,1.0,0.6771027246573024,0.6336870934611435,0.6598930481283424,1.0,1.0,1.0,7.329701783608464,1.4568910314408972,0.006426769632132643,0.009307973975478015,0.007740087171170836,0.0,0.0,0.0
53,140.61934089660645,18.905520486831666,0.6682687425960399,0.6239291995141465,0.650204214149983,1.0,1.0,1.0,1e-08,1,5,"{'krr__alpha': 1e-08, 'krr__coef0': 1, 'krr__degree': 5}",117,119,120,0.6589947537654426,0.6102739726027397,0.6388241620362073,1.0,1.0,1.0,0.67371805720088,0.6345890410958904,0.6577919772807952,1.0,1.0,1.0,0.6661025554239296,0.6178082191780822,0.6464791256047303,1.0,1.0,1.0,0.6654256219326451,0.6232876712328768,0.6480327576998397,1.0,1.0,1.0,0.6771027246573024,0.6336870934611435,0.6598930481283424,1.0,1.0,1.0,8.022970619680468,1.2897039443493168,0.006426769632132643,0.009307973975478015,0.007740087171170836,0.0,0.0,0.0
81,134.44953784942626,17.556128787994385,0.6682687425960399,0.6239291995141465,0.650204214149983,1.0,1.0,1.0,1e-05,1,5,"{'krr__alpha': 1e-05, 'krr__coef0': 1, 'krr__degree': 5}",117,119,120,0.6589947537654426,0.6102739726027397,0.6388241620362073,1.0,1.0,1.0,0.67371805720088,0.6345890410958904,0.6577919772807952,1.0,1.0,1.0,0.6661025554239296,0.6178082191780822,0.6464791256047303,1.0,1.0,1.0,0.6654256219326451,0.6232876712328768,0.6480327576998397,1.0,1.0,1.0,0.6771027246573024,0.6336870934611435,0.6598930481283424,1.0,1.0,1.0,6.592725298370233,0.688115135628822,0.006426769632132643,0.009307973975478015,0.007740087171170836,0.0,0.0,0.0
108,139.1383483886719,18.849351596832275,0.6680318158740904,0.6257788194135054,0.6507314496425852,1.0,1.0,1.0,0.001,1,4,"{'krr__alpha': 0.001, 'krr__coef0': 1, 'krr__degree': 4}",123,114,116,0.6561177864274835,0.614041095890411,0.6383054467782129,1.0,1.0,1.0,0.6772719580301235,0.6376712328767123,0.6613390161605398,1.0,1.0,1.0,0.669487222880352,0.6229452054794521,0.6506886066893222,1.0,1.0,1.0,0.6671179556608563,0.625,0.6498130674737403,1.0,1.0,1.0,0.6701641563716365,0.6292365628209518,0.653511111111111,1.0,1.0,1.0,8.880955194452604,1.419254192116469,0.006853094932349892,0.007743327044137062,0.007422907702841581,0.0,0.0,0.0
94,136.24873695373535,20.282240629196167,0.6656625486545946,0.6242036410874491,0.6485380080765684,1.0,1.0,1.0,0.0001,1,4,"{'krr__alpha': 0.0001, 'krr__coef0': 1, 'krr__degree': 4}",124,115,126,0.6515484853613133,0.6106164383561644,0.6339555555555555,1.0,1.0,1.0,0.6747334574378068,0.6376712328767123,0.6595820049592632,1.0,1.0,1.0,0.6677948891521408,0.6226027397260274,0.649401678871227,1.0,1.0,1.0,0.665256388559824,0.6232876712328768,0.6479174083303666,1.0,1.0,1.0,0.6689795227618887,0.6268401232454639,0.6518333926664294,1.0,1.0,1.0,10.931982785284251,2.687222412404611,0.007709764303124008,0.008675725108327008,0.008325964443284558,0.0,0.0,0.0
80,131.09832944869996,17.52400074005127,0.6652225418852598,0.6239297153817656,0.6481385974440275,1.0,1.0,1.0,1e-05,1,4,"{'krr__alpha': 1e-05, 'krr__coef0': 1, 'krr__degree': 4}",125,117,127,0.6505330851243866,0.6099315068493151,0.6330193708903502,1.0,1.0,1.0,0.6743949906921645,0.6376712328767123,0.6593484419263457,1.0,1.0,1.0,0.6677948891521408,0.6226027397260274,0.649401678871227,1.0,1.0,1.0,0.6650871551870029,0.6232876712328768,0.6478021000177968,1.0,1.0,1.0,0.6683025892706042,0.626155426223896,0.6511213955144179,1.0,1.0,1.0,7.485684283331879,0.5963090340841485,0.007950294950004216,0.008853315977809886,0.008542333573883672,0.0,0.0,0.0
66,142.42264499664307,18.77376799583435,0.6651886952106956,0.6239297153817656,0.648115253544508,1.0,1.0,1.0,1e-06,1,4,"{'krr__alpha': 1e-06, 'krr__coef0': 1, 'krr__degree': 4}",126,117,128,0.6505330851243866,0.6099315068493151,0.6330193708903502,1.0,1.0,1.0,0.6742257573193434,0.6376712328767123,0.6592317224287485,1.0,1.0,1.0,0.6677948891521408,0.6226027397260274,0.649401678871227,1.0,1.0,1.0,0.6650871551870029,0.6232876712328768,0.6478021000177968,1.0,1.0,1.0,0.6683025892706042,0.626155426223896,0.6511213955144179,1.0,1.0,1.0,8.183687313937861,1.4113400536238752,0.007911438453412278,0.008853315977809886,0.008511773004000509,0.0,0.0,0.0
52,140.8520812034607,19.35241174697876,0.6651548485361313,0.6238612222310806,0.6480671154918209,1.0,1.0,1.0,1e-08,1,4,"{'krr__alpha': 1e-08, 'krr__coef0': 1, 'krr__degree': 4}",127,126,129,0.6505330851243866,0.6099315068493151,0.6330193708903502,1.0,1.0,1.0,0.6742257573193434,0.6376712328767123,0.6592317224287485,1.0,1.0,1.0,0.6677948891521408,0.6226027397260274,0.649401678871227,1.0,1.0,1.0,0.6649179218141817,0.6229452054794521,0.6475614097543609,1.0,1.0,1.0,0.6683025892706042,0.626155426223896,0.6511213955144179,1.0,1.0,1.0,8.097375916310098,1.1406873122791834,0.007912162433615795,0.008859340850366873,0.008514088204971446,0.0,0.0,0.0
38,133.5883363723755,19.15897741317749,0.6651548485361313,0.6238612222310806,0.6480671154918209,1.0,1.0,1.0,1e-10,1,4,"{'krr__alpha': 1e-10, 'krr__coef0': 1, 'krr__degree': 4}",127,126,129,0.6505330851243866,0.6099315068493151,0.6330193708903502,1.0,1.0,1.0,0.6742257573193434,0.6376712328767123,0.6592317224287485,1.0,1.0,1.0,0.6677948891521408,0.6226027397260274,0.649401678871227,1.0,1.0,1.0,0.6649179218141817,0.6229452054794521,0.6475614097543609,1.0,1.0,1.0,0.6683025892706042,0.626155426223896,0.6511213955144179,1.0,1.0,1.0,6.415050012237285,0.9579186579146698,0.007912162433615795,0.008859340850366873,0.008514088204971446,0.0,0.0,0.0
10,157.33270206451417,19.43402075767517,0.6651548485361313,0.6238612222310806,0.6480671154918209,1.0,1.0,1.0,1e-14,1,4,"{'krr__alpha': 1e-14, 'krr__coef0': 1, 'krr__degree': 4}",127,126,129,0.6505330851243866,0.6099315068493151,0.6330193708903502,1.0,1.0,1.0,0.6742257573193434,0.6376712328767123,0.6592317224287485,1.0,1.0,1.0,0.6677948891521408,0.6226027397260274,0.649401678871227,1.0,1.0,1.0,0.6649179218141817,0.6229452054794521,0.6475614097543609,1.0,1.0,1.0,0.6683025892706042,0.626155426223896,0.6511213955144179,1.0,1.0,1.0,4.746636260340871,0.7967083553000421,0.007912162433615795,0.008859340850366873,0.008514088204971446,0.0,0.0,0.0
24,142.75228023529053,18.782737827301027,0.6651548485361313,0.6238612222310806,0.6480671154918209,1.0,1.0,1.0,1e-12,1,4,"{'krr__alpha': 1e-12, 'krr__coef0': 1, 'krr__degree': 4}",127,126,129,0.6505330851243866,0.6099315068493151,0.6330193708903502,1.0,1.0,1.0,0.6742257573193434,0.6376712328767123,0.6592317224287485,1.0,1.0,1.0,0.6677948891521408,0.6226027397260274,0.649401678871227,1.0,1.0,1.0,0.6649179218141817,0.6229452054794521,0.6475614097543609,1.0,1.0,1.0,0.6683025892706042,0.626155426223896,0.6511213955144179,1.0,1.0,1.0,7.684550793260382,1.4994686160065152,0.007912162433615795,0.008859340850366873,0.008514088204971446,0.0,0.0,0.0
107,141.34931621551513,19.49763469696045,0.663597901506177,0.6209850023214043,0.6459649821360838,1.0,1.0,1.0,0.001,1,3,"{'krr__alpha': 0.001, 'krr__coef0': 1, 'krr__degree': 3}",131,139,135,0.6579793535285158,0.6188356164383562,0.6413487133984028,1.0,1.0,1.0,0.6710103232357421,0.6301369863013698,0.6543385490753912,1.0,1.0,1.0,0.6657640886782874,0.6188356164383562,0.6466273036321345,1.0,1.0,1.0,0.6571331866644102,0.6181506849315068,0.6405251951738821,1.0,1.0,1.0,0.6661025554239296,0.6189661074974324,0.6469851494006084,1.0,1.0,1.0,8.636338790977351,1.893490487154293,0.005277694067903101,0.004584927949160698,0.0049496919813546295,0.0,0.0,0.0
78,105.68324294090272,4.904664373397827,0.6633948214587917,0.6107120145568462,0.6419892923529559,0.9992553731595871,0.9985103780521699,0.9992460604054845,1e-05,1,2,"{'krr__alpha': 1e-05, 'krr__coef0': 1, 'krr__degree': 2}",132,157,143,0.6613640209849382,0.6078767123287672,0.6395244100162133,0.9992384498223049,0.9984590360414348,0.9992289239204936,0.6732103570824166,0.6229452054794521,0.6532591129466692,0.9990269081062786,0.9981165996061981,0.9990146094854547,0.6600101540023693,0.6099315068493151,0.6393825166038413,0.9992807581655102,0.998544645150244,0.999271792675091,0.659671687256727,0.6082191780821918,0.6385044040985082,0.9994076831951261,0.9988014724766715,0.9994003769059449,0.6627178879675072,0.6045874700445053,0.6392760180995475,0.9993230665087155,0.9986301369863013,0.9993145990404386,6.3152195613470345,0.8015547071508133,0.005024834945986286,0.0063564671056807135,0.0056459912198804935,0.0001272067725365642,0.0002271342628794202,0.0001288692857086434
88,141.48088402748107,19.404364109039307,0.6621763411744795,0.6609826340200625,0.6590938133743547,1.0,1.0,1.0,0.0001,0,5,"{'krr__alpha': 0.0001, 'krr__coef0': 0, 'krr__degree': 5}",133,72,91,0.6562870198003046,0.6606164383561643,0.6551197147223637,1.0,1.0,1.0,0.6760873244203757,0.6886986301369863,0.6775606469002695,1.0,1.0,1.0,0.6593332205110848,0.6565068493150685,0.6557208825038482,1.0,1.0,1.0,0.6529023523438822,0.6455479452054794,0.6476550420889882,1.0,1.0,1.0,0.6662717887967508,0.6535433070866141,0.6594127806563039,1.0,1.0,1.0,8.316250171022475,0.9343320321854149,0.008234834015077061,0.014709972078619297,0.009991409228659424,0.0,0.0,0.0
184,151.57642183303832,18.788596391677856,0.6619732611270942,0.6990613554187204,0.6714508474926069,0.667676425791166,0.704609223736474,0.6769639344072962,1000,0,3,"{'krr__alpha': 1000, 'krr__coef0': 0, 'krr__degree': 3}",134,18,80,0.6603486207480115,0.6886986301369863,0.6671089732957372,0.6682602809273989,0.7045629654995291,0.6773383811365787,0.6671179556608563,0.7171232876712329,0.6804224207961006,0.6662717887967508,0.7036212653026283,0.6757378936117734,0.6559485530546624,0.686986301369863,0.6636889991728702,0.6686410560162463,0.706874411437377,0.6783044442618912,0.6628871213403283,0.6982876712328767,0.671828665568369,0.6693179895075309,0.7062751476757126,0.6785655535449909,0.6635640548316128,0.704210886682643,0.6742051786299574,0.6658910137079032,0.7017123287671233,0.6748733994812466,10.356333147400337,0.9484734587346046,0.0037086442445929315,0.01101401526873292,0.005784745023465692,0.0013510611473408977,0.0018588480328736903,0.0014405466458873271
21,102.32313380241393,5.748857545852661,0.6611609409375528,0.5863279839424479,0.6295695262327949,0.6751057708580133,0.6034693633731396,0.646512741277484,1e-12,1,1,"{'krr__alpha': 1e-12, 'krr__coef0': 1, 'krr__degree': 1}",135,165,159,0.6781181248942292,0.4589041095890411,0.5848974247053688,0.7015569470299543,0.4838626829894701,0.6157533500381305,0.6630563547131494,0.6325342465753425,0.6497801231310466,0.6755796243019123,0.6392432154781269,0.6607379877886912,0.6886105940091386,0.5921232876712329,0.6526991317478293,0.7020646471484177,0.6136460919441828,0.6705959397511461,0.6275173464207142,0.6366438356164383,0.6281466463929718,0.6382636655948553,0.6524270182347401,0.6406355077336919,0.6485022846505331,0.6114344402601849,0.6323243051867588,0.6580639702149264,0.6281678082191781,0.6448409210757603,2.8488553367587706,0.41949594939349283,0.021618303198345883,0.06567719099589316,0.024284385630545312,0.0247969109293356,0.061148928753658245,0.01879273845588873
76,141.04410099983215,20.12789340019226,0.6585547469961076,0.6660504237149034,0.6584456896153165,1.0,1.0,1.0,1e-05,0,7,"{'krr__alpha': 1e-05, 'krr__coef0': 0, 'krr__degree': 7}",136,58,92,0.653917752580809,0.6606164383561643,0.6535659833982721,1.0,1.0,1.0,0.6632255880859705,0.6808219178082192,0.666443178008716,1.0,1.0,1.0,0.6647486884413606,0.677054794520548,0.6662173546756529,1.0,1.0,1.0,0.6447791504484685,0.647945205479452,0.6432092469828319,1.0,1.0,1.0,0.6661025554239296,0.6638137624101336,0.6627926850111092,1.0,1.0,1.0,5.140734821699858,2.3119842355011935,0.008104564844924294,0.011845868415625365,0.008935498690518767,0.0,0.0,0.0
117,148.70937242507935,20.879951333999635,0.6547300727703503,0.5187317160101861,0.5975565712739568,0.9951599255373159,0.9914731729784816,0.995085217481446,0.01,0,6,"{'krr__alpha': 0.01, 'krr__coef0': 0, 'krr__degree': 6}",137,180,170,0.6552716195633779,0.5256849315068494,0.6011356961033876,0.9951768488745981,0.9916959164455098,0.9951035134438623,0.6557793196818412,0.5263698630136986,0.6018010963194989,0.9953460822474192,0.9916959164455098,0.9952745081192542,0.65408698595363,0.510958904109589,0.5934765314240255,0.9950499238449823,0.9918671346631281,0.9949761690068273,0.6530715857167033,0.5136986301369864,0.5940594059405941,0.9953037739042139,0.9914390891190823,0.9952305246422894,0.655440852936199,0.5169462512838069,0.5973101265822784,0.9949229988153664,0.9906678082191781,0.9948413721949961,10.236550926950363,3.0028711648434547,0.0010063339818797436,0.006254997009248145,0.0034572750234495198,0.00015739613502907803,0.0004252550336390077,0.00016039448390480998
93,142.97974090576173,19.932793188095093,0.6547300727703502,0.6145470682305272,0.6375822865784588,1.0,1.0,1.0,0.0001,1,3,"{'krr__alpha': 0.0001, 'krr__coef0': 1, 'krr__degree': 3}",138,147,144,0.6479945845320697,0.6126712328767123,0.632378932484977,1.0,1.0,1.0,0.6632255880859705,0.625,0.6471631205673759,1.0,1.0,1.0,0.6549331528177357,0.6092465753424657,0.6356976951938539,1.0,1.0,1.0,0.651210018615671,0.613013698630137,0.6346392483602198,1.0,1.0,1.0,0.6562870198003046,0.6128038343033207,0.6380324362858671,1.0,1.0,1.0,9.568330490667503,2.5981521212060077,0.005145807790766364,0.005408656997159833,0.00512412074692557,0.0,0.0,0.0
65,142.017679977417,18.3320050239563,0.6538839059062448,0.6147525007855257,0.6370906870063177,1.0,1.0,1.0,1e-06,1,3,"{'krr__alpha': 1e-06, 'krr__coef0': 1, 'krr__degree': 3}",139,142,145,0.6471484176679642,0.6133561643835617,0.6320804658549497,1.0,1.0,1.0,0.662379421221865,0.626027397260274,0.6469651389134666,1.0,1.0,1.0,0.6537485192079878,0.6085616438356164,0.6346428571428571,1.0,1.0,1.0,0.6507023184972076,0.6123287671232877,0.6340425531914894,1.0,1.0,1.0,0.655440852936199,0.6134885313248888,0.6377224199288256,1.0,1.0,1.0,9.820135187724405,1.0741060234596236,0.005101088008247777,0.005913913413313907,0.005259072042312071,0.0,0.0,0.0
9,168.5067491531372,20.166904497146607,0.6538500592316805,0.6146840310833689,0.6370421987493299,1.0,1.0,1.0,1e-14,1,3,"{'krr__alpha': 1e-14, 'krr__coef0': 1, 'krr__degree': 3}",140,143,147,0.6471484176679642,0.6133561643835617,0.6320804658549497,1.0,1.0,1.0,0.662379421221865,0.626027397260274,0.6469651389134666,1.0,1.0,1.0,0.6537485192079878,0.6085616438356164,0.6346428571428571,1.0,1.0,1.0,0.6507023184972076,0.6123287671232877,0.6340425531914894,1.0,1.0,1.0,0.6552716195633779,0.6131461828141047,0.6374799786438867,1.0,1.0,1.0,15.221323629126532,1.2371953205839552,0.005091196941636836,0.005930110579545558,0.005254139314283825,0.0,0.0,0.0
23,142.04022746086122,18.484357833862305,0.6538500592316805,0.6146840310833689,0.6370421987493299,1.0,1.0,1.0,1e-12,1,3,"{'krr__alpha': 1e-12, 'krr__coef0': 1, 'krr__degree': 3}",140,143,147,0.6471484176679642,0.6133561643835617,0.6320804658549497,1.0,1.0,1.0,0.662379421221865,0.626027397260274,0.6469651389134666,1.0,1.0,1.0,0.6537485192079878,0.6085616438356164,0.6346428571428571,1.0,1.0,1.0,0.6507023184972076,0.6123287671232877,0.6340425531914894,1.0,1.0,1.0,0.6552716195633779,0.6131461828141047,0.6374799786438867,1.0,1.0,1.0,8.650927363356784,1.3884721412689487,0.005091196941636836,0.005930110579545558,0.005254139314283825,0.0,0.0,0.0
37,138.21347551345826,19.201860427856445,0.6538500592316805,0.6146840310833689,0.6370421987493299,1.0,1.0,1.0,1e-10,1,3,"{'krr__alpha': 1e-10, 'krr__coef0': 1, 'krr__degree': 3}",140,143,147,0.6471484176679642,0.6133561643835617,0.6320804658549497,1.0,1.0,1.0,0.662379421221865,0.626027397260274,0.6469651389134666,1.0,1.0,1.0,0.6537485192079878,0.6085616438356164,0.6346428571428571,1.0,1.0,1.0,0.6507023184972076,0.6123287671232877,0.6340425531914894,1.0,1.0,1.0,0.6552716195633779,0.6131461828141047,0.6374799786438867,1.0,1.0,1.0,8.147077268506486,1.4656752819712109,0.005091196941636836,0.005930110579545558,0.005254139314283825,0.0,0.0,0.0
51,140.76932225227355,18.840801239013672,0.6538500592316805,0.6146840310833689,0.6370421987493299,1.0,1.0,1.0,1e-08,1,3,"{'krr__alpha': 1e-08, 'krr__coef0': 1, 'krr__degree': 3}",140,143,147,0.6471484176679642,0.6133561643835617,0.6320804658549497,1.0,1.0,1.0,0.662379421221865,0.626027397260274,0.6469651389134666,1.0,1.0,1.0,0.6537485192079878,0.6085616438356164,0.6346428571428571,1.0,1.0,1.0,0.6507023184972076,0.6123287671232877,0.6340425531914894,1.0,1.0,1.0,0.6552716195633779,0.6131461828141047,0.6374799786438867,1.0,1.0,1.0,9.916545436938303,0.9856671522851032,0.005091196941636836,0.005930110579545558,0.005254139314283825,0.0,0.0,0.0
79,140.61243600845336,17.40856466293335,0.6537146725334236,0.6144101053776854,0.6368474280082334,1.0,1.0,1.0,1e-05,1,3,"{'krr__alpha': 1e-05, 'krr__coef0': 1, 'krr__degree': 3}",144,148,151,0.6474868844136064,0.614041095890411,0.6325630622684777,1.0,1.0,1.0,0.6622101878490438,0.6256849315068493,0.6467256637168141,1.0,1.0,1.0,0.6532408190895245,0.6075342465753425,0.63391102376273,1.0,1.0,1.0,0.6507023184972076,0.6123287671232877,0.6340425531914894,1.0,1.0,1.0,0.6549331528177357,0.6124614857925368,0.6369948371016557,1.0,1.0,1.0,7.831091045592227,0.7804186481123291,0.0049344226303050685,0.0060442434386973045,0.005146782540145041,0.0,0.0,0.0
74,146.07381381988526,19.828782320022583,0.65016077170418,0.6500241754325081,0.6474302318495776,1.0,1.0,1.0,1e-05,0,5,"{'krr__alpha': 1e-05, 'krr__coef0': 0, 'krr__degree': 5}",145,83,133,0.6424098832289727,0.6441780821917809,0.6403404255319148,1.0,1.0,1.0,0.6608563208664748,0.6705479452054794,0.6614864864864866,1.0,1.0,1.0,0.645625317312574,0.6445205479452055,0.6425401160805735,1.0,1.0,1.0,0.6457945506853952,0.6438356164383562,0.6424056039637793,1.0,1.0,1.0,0.6561177864274835,0.6470386853817186,0.6503785271851342,1.0,1.0,1.0,7.9810146937751805,1.7842421306173941,0.0070652855706622095,0.010323790589310334,0.007819158663823936,0.0,0.0,0.0
60,143.20368952751159,20.192466163635252,0.6470130309697073,0.6457775531929861,0.6438654941577515,1.0,1.0,1.0,1e-06,0,5,"{'krr__alpha': 1e-06, 'krr__coef0': 0, 'krr__degree': 5}",146,86,137,0.6390252157725503,0.638013698630137,0.6359447004608294,1.0,1.0,1.0,0.6593332205110848,0.6688356164383562,0.6599087683730359,1.0,1.0,1.0,0.6417329497376882,0.6352739726027398,0.6366912648017848,1.0,1.0,1.0,0.6415637163648672,0.6390410958904109,0.637948717948718,1.0,1.0,1.0,0.6534100524623456,0.6477233824032865,0.6488340192043897,1.0,1.0,1.0,8.136489673253523,1.1363040925620433,0.007925760952942236,0.012259225357431331,0.009287514942490053,0.0,0.0,0.0
100,144.5630048751831,21.36670684814453,0.646979184295143,0.6269435781515995,0.6370448907258737,1.0,1.0,1.0,0.001,0,3,"{'krr__alpha': 0.001, 'krr__coef0': 0, 'krr__degree': 3}",147,105,146,0.6444406837028261,0.6291095890410959,0.6361904761904762,1.0,1.0,1.0,0.655440852936199,0.6397260273972603,0.6472626472626473,1.0,1.0,1.0,0.6446099170756473,0.6297945205479452,0.636552440290758,1.0,1.0,1.0,0.639871382636656,0.6123287671232877,0.6269284712482469,1.0,1.0,1.0,0.6505330851243866,0.6237589866484081,0.6382904186372395,1.0,1.0,1.0,9.249209793654545,2.582137435194376,0.005418640126933871,0.008943654833165867,0.006469441445741988,0.0,0.0,0.0
32,143.24446468353273,19.112862062454223,0.6467084108986292,0.6448872360281944,0.6433541261887672,1.0,1.0,1.0,1e-10,0,5,"{'krr__alpha': 1e-10, 'krr__coef0': 0, 'krr__degree': 5}",148,87,138,0.6381790489084448,0.6366438356164383,0.6349043715846994,1.0,1.0,1.0,0.659671687256727,0.6674657534246575,0.6596716872567271,1.0,1.0,1.0,0.6417329497376882,0.6345890410958904,0.6364416967199039,1.0,1.0,1.0,0.6419021831105094,0.6393835616438356,0.6382905982905983,1.0,1.0,1.0,0.6520561854797766,0.6463539883601507,0.6474622770919067,1.0,1.0,1.0,9.278706409107976,1.8768860001393282,0.007965554370941331,0.011968606528472776,0.009251584208729619,0.0,0.0,0.0
